code_insee,commune,code_prelevement,date_prelevement,conclusion_ars,potable_ars,ph,Conductivity,Turbidity,Sulfate,Hardness,Organic_carbon,Trihalomethanes,Chloramines,Solids
41018,Blois,04100112572,2026-02-10T09:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,,0.0,13.8,13.7,1.1,,0.3,
41018,Blois,04100112545,2026-02-10T08:41:00Z,Eau d'alimentation distribuée présentant un caractère légèrement  incr ustant (eau dure qui provoque la formation de dépôts de carbonate de c alcium) conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,,0.0,0.0,14.1,1.2,0.89,0.26,
41018,Blois,04100112394,2026-01-30T09:23:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,,0.0,14.9,15.5,0.9,,0.08,
41018,Blois,04100112262,2025-12-16T14:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,428.0,0.0,,,,,0.23,
41018,Blois,04100112266,2025-12-16T12:57:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,425.0,0.0,,,,,0.11,
41018,Blois,04100112264,2025-12-16T11:43:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,425.0,0.0,,,,,0.13,
18033,Bourges,01800097661,2026-04-20T14:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,534.0,0.15,22.6,24.93,1.0,,0.1,
18033,Bourges,01800097618,2026-04-16T10:29:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,488.0,0.11,22.5,24.04,0.97,,0.23,
18033,Bourges,01800097641,2026-04-13T11:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,516.0,0.14,21.8,25.81,0.98,,0.18,
18033,Bourges,01800097617,2026-04-03T10:38:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,579.0,0.0,0.0,24.56,0.99,,0.14,
18033,Bourges,01800097525,2026-03-23T14:17:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. J'attire toutefois votre attention sur l'absence de désinfectant.,1,7.5,495.0,0.11,21.3,23.6,1.1,,0.0,
18033,Bourges,01800097492,2026-03-10T09:23:00Z,"Eau conforme aux limites de qualité mais dépassant la référence de qualité pour les chlorites. A noter la présence d'Ethidimuron, Bromacil, Oxadixyl, Atrazine déséthyl, Atrazine déséthyldéisopropyl et Chloridazone méthyl desphényl en quantité inférieure à la limite de qualité requise par le Code de la Santé Publique.",1,6.98,488.0,0.18,21.7,23.33,1.1,0.0,0.27,
18033,Bourges,01800097464,2026-03-04T14:13:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,520.0,0.0,22.4,23.76,1.2,,0.16,
18033,Bourges,01800097481,2026-03-04T11:29:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,448.0,0.26,19.4,19.74,1.5,,0.16,
18033,Bourges,01800097371,2026-02-16T10:56:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,489.0,0.19,24.0,23.11,1.2,,0.14,
18033,Bourges,01800097412,2026-02-12T11:16:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. J'attire toutefois votre attention sur l'absence de désinfectant.,1,7.4,443.0,0.15,21.0,20.03,1.4,,,
18033,Bourges,01800097352,2026-02-05T14:01:00Z,"Eau d'alimentation non conforme aux exigences de qualité en vigueur pour le Chloridazone desphényl. Un suivi renforcé est mis en place afin de suivre l’évolution de la situation. A noter la présence de 2-Aminosulfonyl-N,N-diméthylnicotin, Propazine 2-hydroxy, Atrazine déséthyl et Chloridadoze méthyl desphényl en quantité inférieure à la limite de qualité requise par le Code de la Santé Publique.",0,7.2,422.0,0.11,0.0,22.21,1.1,0.0,0.27,
18033,Bourges,01800097442,2026-02-05T09:46:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. J'attire toutefois votre attention sur l'absence de désinfectant.,1,7.3,455.0,0.16,20.0,33.31,1.1,,,
36044,Châteauroux,03600093518,2026-04-13T09:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,,0.0,11.7,28.4,0.0,4.0,0.59,
36044,Châteauroux,03600093517,2026-04-07T11:42:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,,0.0,11.7,28.4,0.0,0.31,0.62,
36044,Châteauroux,03600093296,2026-03-16T11:17:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,,0.33,14.3,29.6,0.31,,0.49,
36044,Châteauroux,03600093297,2026-03-02T10:20:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,,0.0,14.6,28.4,0.37,11.0,0.25,
36044,Châteauroux,03600093146,2026-02-23T10:54:00Z,Eau d'alimentation conforme aux limites de qualité mais non satisfaction de la référence de qualité pour le paramètre turbidité (2 NFU).,1,7.4,,13.0,14.6,26.6,0.0,,0.49,
36044,Châteauroux,03600093147,2026-02-09T09:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,,0.49,11.9,28.9,0.0,,0.35,
36044,Châteauroux,03600093000,2026-01-26T10:38:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,,0.3,11.3,27.5,0.0,3.9,0.7,
36044,Châteauroux,03600093001,2026-01-19T10:53:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,,0.34,11.6,27.3,0.0,5.7,0.65,
36044,Châteauroux,03600092999,2026-01-12T12:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,,0.0,11.2,26.6,0.0,,0.45,
36044,Châteauroux,03600092882,2025-12-15T10:33:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,556.0,0.0,,,,,0.85,
36044,Châteauroux,03600092884,2025-12-15T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,554.0,0.55,,,,,0.6,
36044,Châteauroux,03600092881,2025-12-11T11:53:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,563.0,0.0,,,,,0.72,
28085,Chartres,02800129501,2026-04-22T12:21:00Z,"Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. On observe toutefois une teneur en perchlorates supérieure au seuil de 4 µg/l. Conformément à l'avis de l'ANSES, il convient de recommander à la popu lation de limiter l'usage de l'eau du robinet pour les nourrissons de moins de 6 mois et de privilégier l'utilisation d'eau embouteillée pou r la préparation des biberons.",1,7.4,636.0,0.0,11.4,27.13,0.36,,0.49,
28085,Chartres,02800129130,2026-03-09T12:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l 'ensemble des paramètres mesurés.,1,7.0,607.0,0.0,12.1,28.27,0.28,,0.5,
28085,Chartres,02800128816,2026-02-03T13:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,648.0,0.0,12.0,29.02,0.36,,0.49,
28085,Chartres,02800128743,2026-01-29T11:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,530.0,0.15,19.0,27.04,0.47,,0.36,
28085,Chartres,02800128608,2026-01-05T11:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,646.0,0.0,12.0,30.69,0.36,,0.49,
28085,Chartres,02800128549,2025-12-30T13:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,630.0,0.0,,,,,0.57,
28085,Chartres,02800128408,2025-12-10T08:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.46,639.0,0.0,11.0,29.97,0.38,,0.59,
28085,Chartres,02800128483,2025-12-09T12:01:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.34,631.0,0.23,,,,,0.59,
28085,Chartres,02800128361,2025-12-04T08:39:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,580.0,0.16,,,,,0.58,
28085,Chartres,02800128362,2025-12-04T08:16:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,659.0,0.11,,,,,0.54,
28085,Chartres,02800128293,2025-11-18T08:17:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,606.0,0.18,,,,,0.58,
28085,Chartres,02800128306,2025-11-17T11:22:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,597.0,0.19,,,,,0.32,
71076,Chalon-sur-Saône,07100131874,2026-04-27T15:24:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,6.9,584.0,0.0,26.8,28.34,1.1,,0.3,
71076,Chalon-sur-Saône,07100131794,2026-04-21T10:24:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.58,598.0,0.14,25.9,26.9,0.77,,0.3,
71076,Chalon-sur-Saône,07100131604,2026-03-24T10:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. L'analyse a révélé une désinfection insuffisante de l'eau.,1,7.3,602.0,0.17,25.2,27.44,0.76,,0.04,
71076,Chalon-sur-Saône,07100131680,2026-03-24T08:49:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.29,571.0,0.28,25.8,27.52,0.64,11.8,0.57,
71076,Chalon-sur-Saône,07100131338,2026-02-24T13:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.38,604.0,0.15,23.0,26.01,0.63,,0.36,
71076,Chalon-sur-Saône,07100131339,2026-02-24T13:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,604.0,0.14,24.0,26.16,0.62,,0.25,
71076,Chalon-sur-Saône,07100131429,2026-02-24T11:12:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.44,612.0,0.16,23.0,26.04,0.64,,0.24,
71076,Chalon-sur-Saône,07100131092,2026-01-26T11:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.49,601.0,0.0,26.0,27.11,0.45,,0.32,
71076,Chalon-sur-Saône,07100131281,2026-01-26T09:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,600.0,0.0,26.0,27.06,0.43,15.1,0.31,
71076,Chalon-sur-Saône,07100130829,2025-12-10T11:37:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,620.0,0.25,,,,,0.37,
71076,Chalon-sur-Saône,07100130824,2025-12-10T11:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,628.0,0.0,,,,,0.37,
71076,Chalon-sur-Saône,07100130830,2025-12-10T10:59:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,616.0,0.0,,,,,0.36,
90010,Belfort,09000043933,2026-04-14T11:05:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.2,137.0,0.0,5.5,5.3,0.8,,0.16,
90010,Belfort,09000043919,2026-03-17T10:40:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.5,160.0,0.25,5.7,6.6,0.74,,0.25,
90010,Belfort,09000043895,2026-02-23T10:00:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,159.0,0.22,6.3,7.2,1.1,,0.33,
90010,Belfort,09000043892,2026-02-23T09:35:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,159.0,0.0,6.1,6.7,1.0,,0.23,
90010,Belfort,09000043847,2026-01-13T10:00:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.1,144.0,0.0,5.9,6.0,0.91,,0.09,
90010,Belfort,09000043816,2025-12-16T11:00:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,165.0,0.0,,,,,0.11,
90010,Belfort,09000043807,2025-12-16T09:50:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.0,157.0,0.0,6.0,6.7,1.1,,0.41,
90010,Belfort,09000043790,2025-12-09T09:00:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,170.0,0.0,,,,,0.06,
90010,Belfort,09000043764,2025-12-03T08:35:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.8,167.0,0.0,5.7,7.0,0.88,,0.36,
90010,Belfort,09000043762,2025-12-03T08:20:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,167.0,0.0,,,,,0.2,
90010,Belfort,09000043753,2025-11-26T09:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,289.0,0.37,,,,,0.08,
90010,Belfort,09000043741,2025-11-18T11:10:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,175.0,0.0,,,,,0.33,
89024,Auxerre,08900139112,2026-04-15T13:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,530.0,0.17,22.4,24.37,0.81,,0.3,
89024,Auxerre,08900139110,2026-04-15T11:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,562.0,0.31,16.7,27.64,0.78,,0.37,
89024,Auxerre,08900139127,2026-04-15T07:57:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.48,519.0,0.15,21.9,24.45,0.77,,0.12,
89024,Auxerre,08900138876,2026-03-20T11:57:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.39,497.0,0.22,23.6,23.82,0.72,,0.38,
89024,Auxerre,08900138801,2026-03-13T07:17:00Z,Le taux de nitrates dépasse la limite de qualité de 50 mg/L. Des mesur es de gestion sont mises en place. Un prélèvement de recontrôle sera r éalisé prochainement.,0,7.23,536.0,0.0,20.8,28.36,0.71,,0.42,
89024,Auxerre,08900138585,2026-02-23T11:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.42,488.0,0.17,23.0,24.96,1.0,,0.35,
89024,Auxerre,08900138586,2026-02-23T08:32:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.33,503.0,0.38,22.0,24.2,0.99,,0.17,
89024,Auxerre,08900138483,2026-02-13T12:09:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.45,508.0,0.43,23.0,24.35,0.75,,0.46,
89024,Auxerre,08900138484,2026-02-13T10:20:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.42,546.0,0.27,16.0,27.61,0.69,,0.41,
89024,Auxerre,08900138281,2026-01-28T14:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.22,532.0,0.0,20.0,25.77,0.7,,0.28,
89024,Auxerre,08900138276,2026-01-28T13:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.36,574.0,0.48,17.0,27.68,0.63,,0.35,
89024,Auxerre,08900137906,2025-12-30T14:52:00Z,"Eau d'alimentation conforme pour l'ensemble des paramètres mesurés. Cependant, je note l'absence de chlore libre. Il est nécessaire d'augmenter la chloration de manière à obtenir un taux avoisinant 0,20 mg/l sur le réseau de distribution.",1,7.75,556.0,0.0,,,,,0.05,
79191,Niort,07900085491,2026-04-30T09:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,599.0,0.0,20.0,27.1,,,0.3,
79191,Niort,07900085567,2026-04-21T09:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,597.0,0.0,20.0,26.8,,2.2,0.3,
79191,Niort,07900085450,2026-04-21T08:29:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,333.0,0.0,8.5,12.5,1.1,,0.35,
79191,Niort,07900085416,2026-04-17T10:32:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,595.0,0.0,20.0,28.6,,,0.15,
79191,Niort,07900085477,2026-04-10T10:52:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,592.0,0.0,20.0,30.1,,,0.35,
79191,Niort,07900085344,2026-03-27T08:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,589.0,0.0,20.0,27.2,,,0.3,
79191,Niort,07900085379,2026-03-25T10:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,320.0,0.0,0.0,11.7,1.1,7.5,0.35,
79191,Niort,07900085329,2026-03-19T09:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Teneur en chlore libre faible.,1,7.5,561.0,0.32,18.0,27.6,,,0.0,
79191,Niort,07900085218,2026-02-24T08:23:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,576.0,0.0,22.0,26.2,,,0.25,
79191,Niort,07900085189,2026-02-16T08:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,496.0,0.28,17.0,23.7,0.85,,0.35,
79191,Niort,07900085164,2026-02-10T09:43:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Teneur en chlore libre élevée.,1,7.3,585.0,0.0,19.0,25.4,,,0.45,
79191,Niort,07900085108,2026-01-28T08:52:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,582.0,0.21,23.0,28.9,0.41,,0.3,
16015,Angoulême,01600127216,2026-04-27T14:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,464.0,0.11,9.2,22.4,0.5,,0.25,
16015,Angoulême,01600127071,2026-03-25T14:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,444.0,0.24,8.3,23.3,0.6,,0.3,
16015,Angoulême,01600126714,2026-02-16T13:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,458.0,0.21,7.5,23.5,0.8,,0.25,
16015,Angoulême,01600126618,2026-01-28T14:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,434.0,0.23,8.4,22.1,1.1,,0.25,
16015,Angoulême,01600126439,2025-12-18T14:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,441.0,0.19,,,,,0.25,
16015,Angoulême,01600126442,2025-12-17T14:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,442.0,0.31,,,,,0.25,
16015,Angoulême,01600126392,2025-12-10T11:31:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,447.0,0.19,,,,,0.25,
16015,Angoulême,01600126310,2025-12-02T14:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,452.0,0.24,,,,,0.3,
16015,Angoulême,01600126279,2025-11-26T14:15:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,451.0,0.16,,,,,0.25,
16015,Angoulême,01600126246,2025-11-25T14:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,457.0,0.23,,,,,0.25,
16015,Angoulême,01600126108,2025-11-13T08:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,429.0,0.5,,,,,0.3,
16015,Angoulême,01600126060,2025-11-06T14:20:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,442.0,0.43,,,,,0.25,
24322,Périgueux,02400136208,2026-04-24T10:01:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,585.0,0.0,9.3,30.2,0.5,,0.32,
24322,Périgueux,02400135924,2026-03-19T10:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,560.0,0.0,8.2,29.6,1.1,,0.31,
24322,Périgueux,02400135659,2026-03-13T11:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,565.0,0.0,8.8,29.0,1.1,,,
24322,Périgueux,02400135448,2026-02-17T10:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,530.0,0.0,9.0,,1.5,,0.3,
24322,Périgueux,02400135656,2026-02-05T10:38:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,575.0,0.0,9.8,30.4,1.2,,0.3,
24322,Périgueux,02400135654,2026-02-03T12:17:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,585.0,0.0,9.8,30.6,0.9,,0.33,
24322,Périgueux,02400135661,2026-02-03T11:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,575.0,0.0,9.8,29.7,1.0,,0.22,
24322,Périgueux,02400135662,2026-01-29T09:46:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.0,550.0,0.0,9.7,30.5,1.8,7.57,0.39,
24322,Périgueux,02400135753,2026-01-27T11:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,550.0,0.0,,,0.9,,,
24322,Périgueux,02400135751,2026-01-27T10:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,550.0,0.0,,,1.0,,,
24322,Périgueux,02400135752,2026-01-27T10:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,550.0,1.0,,,1.0,,,
24322,Périgueux,02400135447,2026-01-16T10:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,575.0,0.0,9.6,31.5,0.9,0.83,0.61,
47001,Agen,04700086805,2026-04-28T15:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,226.0,0.12,13.0,10.3,0.6,,0.41,
47001,Agen,04700086806,2026-04-13T14:37:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,292.0,0.11,15.0,12.9,0.7,,0.23,
47001,Agen,04700086812,2026-04-13T13:58:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,283.0,0.11,15.0,12.5,0.7,,0.66,
47001,Agen,04700086810,2026-04-01T14:22:00Z,"Eau d'alimentation conforme aux normes en vigueur pour l'ensemble des paramètres mesurés, toutefois il est constaté la présence de bactéries aérobies revivifiables.",1,7.7,331.0,0.14,19.0,16.1,1.0,,0.5,
47001,Agen,04700086804,2026-04-01T13:38:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,333.0,0.12,19.0,16.0,0.9,,0.31,
47001,Agen,04700086643,2026-03-05T14:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,370.0,0.0,18.0,16.8,1.1,,0.55,
47001,Agen,04700086523,2026-02-19T13:28:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,343.0,0.12,14.0,7.8,1.4,,0.63,
47001,Agen,04700086508,2026-02-19T00:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,329.0,0.13,12.0,7.4,1.6,,0.26,
47001,Agen,04700086524,2026-02-05T14:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,356.0,0.16,14.0,16.0,1.5,,0.56,
47001,Agen,04700086509,2026-02-04T12:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,362.0,0.15,14.0,15.8,1.4,,0.14,
47001,Agen,04700086416,2026-01-26T15:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,346.0,0.14,15.0,15.1,1.3,0.33,0.61,
47001,Agen,04700086395,2026-01-26T13:22:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,339.0,0.13,14.0,14.8,1.3,,0.47,
81004,Albi,08100133673,2026-04-17T13:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,,,0.0,,,,0.36,
81004,Albi,08100133546,2026-04-17T13:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.76,377.0,0.15,17.3,18.31,0.68,,0.36,
81004,Albi,08100133547,2026-04-07T12:45:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,306.0,0.0,23.2,14.38,0.77,,0.45,
